class_id,seed,set_id,family,policy,selected,selected_Y,oracle_Y,oracle_hit,oracle,absolute_regret,normalized_regret,resolved,risk_range,range_tau
19,79,primary_494f26df6416,primary,constant,attention_output_all_blocks_stage4_w4,0.12028954884391398,0.12028954884391398,1,attention_output_all_blocks_stage4_w4,0.0,0.0,True,1.111894799599327,1.2321843484432408e-12
19,79,primary_494f26df6416,primary,latest_stage,attention_output_all_blocks_stage15_w4,0.16606760649165153,0.12028954884391398,0,attention_output_all_blocks_stage4_w4,0.045778057647737555,0.041171213017844634,True,1.111894799599327,1.2321843484432408e-12
19,79,primary_494f26df6416,primary,candidate_B,attention_output_all_blocks_stage4_w4,0.12028954884391398,0.12028954884391398,1,attention_output_all_blocks_stage4_w4,0.0,0.0,True,1.111894799599327,1.2321843484432408e-12
19,79,primary_494f26df6416,primary,stage_only,attention_output_all_blocks_stage15_w4,0.16606760649165153,0.12028954884391398,0,attention_output_all_blocks_stage4_w4,0.045778057647737555,0.041171213017844634,True,1.111894799599327,1.2321843484432408e-12
19,79,primary_494f26df6416,primary,aligned_actual_source,attention_output_all_blocks_stage4_w4,0.12028954884391398,0.12028954884391398,1,attention_output_all_blocks_stage4_w4,0.0,0.0,True,1.111894799599327,1.2321843484432408e-12
19,79,primary_494f26df6416,primary,aligned_donor_source,attention_output_all_blocks_stage15_w4,0.16606760649165153,0.12028954884391398,0,attention_output_all_blocks_stage4_w4,0.045778057647737555,0.041171213017844634,True,1.111894799599327,1.2321843484432408e-12
19,79,primary_494f26df6416,primary,aligned_isotropic_source,attention_output_all_blocks_stage4_w4,0.12028954884391398,0.12028954884391398,1,attention_output_all_blocks_stage4_w4,0.0,0.0,True,1.111894799599327,1.2321843484432408e-12
19,79,primary_52112c337d08,primary,energy,attention_output_all_blocks_stage4_w6,0.010889912448021732,0.010122829775355058,0,attention_output_all_blocks_stage15_w6,0.0007670826726666746,0.018770224455557507,True,0.04086699519672265,1e-12
19,79,primary_52112c337d08,primary,constant,attention_output_all_blocks_stage15_w6,0.010122829775355058,0.010122829775355058,1,attention_output_all_blocks_stage15_w6,0.0,0.0,True,0.04086699519672265,1e-12
19,79,primary_52112c337d08,primary,latest_stage,attention_output_all_blocks_stage15_w6,0.010122829775355058,0.010122829775355058,1,attention_output_all_blocks_stage15_w6,0.0,0.0,True,0.04086699519672265,1e-12
19,79,primary_52112c337d08,primary,candidate_B,attention_output_all_blocks_stage4_w6,0.010889912448021732,0.010122829775355058,0,attention_output_all_blocks_stage15_w6,0.0007670826726666746,0.018770224455557507,True,0.04086699519672265,1e-12
19,79,primary_52112c337d08,primary,stage_only,attention_output_all_blocks_stage15_w6,0.010122829775355058,0.010122829775355058,1,attention_output_all_blocks_stage15_w6,0.0,0.0,True,0.04086699519672265,1e-12
19,79,primary_52112c337d08,primary,aligned_actual_source,attention_output_all_blocks_stage4_w6,0.010889912448021732,0.010122829775355058,0,attention_output_all_blocks_stage15_w6,0.0007670826726666746,0.018770224455557507,True,0.04086699519672265,1e-12
19,79,primary_52112c337d08,primary,aligned_donor_source,attention_output_all_blocks_stage15_w6,0.010122829775355058,0.010122829775355058,1,attention_output_all_blocks_stage15_w6,0.0,0.0,True,0.04086699519672265,1e-12
19,79,primary_52112c337d08,primary,aligned_isotropic_source,attention_output_all_blocks_stage15_w6,0.010122829775355058,0.010122829775355058,1,attention_output_all_blocks_stage15_w6,0.0,0.0,True,0.04086699519672265,1e-12
19,79,primary_5303e1fccdc7,primary,energy,mlp_down_all_blocks_stage10_w8,0.009815383982697769,0.003083032201402602,0,mlp_down_all_blocks_stage15_w8,0.006732351781295167,0.22404743005509126,True,0.03004877931266492,1e-12
19,79,primary_5303e1fccdc7,primary,constant,mlp_down_all_blocks_stage15_w8,0.003083032201402602,0.003083032201402602,1,mlp_down_all_blocks_stage15_w8,0.0,0.0,True,0.03004877931266492,1e-12
19,79,primary_5303e1fccdc7,primary,latest_stage,mlp_down_all_blocks_stage15_w8,0.003083032201402602,0.003083032201402602,1,mlp_down_all_blocks_stage15_w8,0.0,0.0,True,0.03004877931266492,1e-12
19,79,primary_5303e1fccdc7,primary,candidate_B,mlp_down_all_blocks_stage15_w8,0.003083032201402602,0.003083032201402602,1,mlp_down_all_blocks_stage15_w8,0.0,0.0,True,0.03004877931266492,1e-12
19,79,primary_5303e1fccdc7,primary,stage_only,mlp_down_all_blocks_stage15_w8,0.003083032201402602,0.003083032201402602,1,mlp_down_all_blocks_stage15_w8,0.0,0.0,True,0.03004877931266492,1e-12
19,79,primary_5303e1fccdc7,primary,aligned_actual_source,mlp_down_all_blocks_stage15_w8,0.003083032201402602,0.003083032201402602,1,mlp_down_all_blocks_stage15_w8,0.0,0.0,True,0.03004877931266492,1e-12
19,79,primary_5303e1fccdc7,primary,aligned_donor_source,mlp_down_all_blocks_stage15_w8,0.003083032201402602,0.003083032201402602,1,mlp_down_all_blocks_stage15_w8,0.0,0.0,True,0.03004877931266492,1e-12
19,79,primary_5303e1fccdc7,primary,aligned_isotropic_source,mlp_down_all_blocks_stage15_w8,0.003083032201402602,0.003083032201402602,1,mlp_down_all_blocks_stage15_w8,0.0,0.0,True,0.03004877931266492,1e-12
19,79,primary_58a05bddec17,primary,energy,output_conditioning_projection_stage15_w4,0.00341551537627538,0.00341551537627538,1,output_conditioning_projection_stage15_w4,0.0,0.0,True,0.14728642014796378,1e-12
19,79,primary_58a05bddec17,primary,constant,output_conditioning_projection_stage15_w4,0.00341551537627538,0.00341551537627538,1,output_conditioning_projection_stage15_w4,0.0,0.0,True,0.14728642014796378,1e-12
19,79,primary_58a05bddec17,primary,latest_stage,output_conditioning_projection_stage15_w4,0.00341551537627538,0.00341551537627538,1,output_conditioning_projection_stage15_w4,0.0,0.0,True,0.14728642014796378,1e-12
19,79,primary_58a05bddec17,primary,candidate_B,output_conditioning_projection_stage15_w4,0.00341551537627538,0.00341551537627538,1,output_conditioning_projection_stage15_w4,0.0,0.0,True,0.14728642014796378,1e-12
19,79,primary_58a05bddec17,primary,stage_only,output_conditioning_projection_stage15_w4,0.00341551537627538,0.00341551537627538,1,output_conditioning_projection_stage15_w4,0.0,0.0,True,0.14728642014796378,1e-12
19,79,primary_58a05bddec17,primary,aligned_actual_source,output_conditioning_projection_stage15_w4,0.00341551537627538,0.00341551537627538,1,output_conditioning_projection_stage15_w4,0.0,0.0,True,0.14728642014796378,1e-12
19,79,primary_58a05bddec17,primary,aligned_donor_source,output_conditioning_projection_stage15_w4,0.00341551537627538,0.00341551537627538,1,output_conditioning_projection_stage15_w4,0.0,0.0,True,0.14728642014796378,1e-12
19,79,primary_58a05bddec17,primary,aligned_isotropic_source,output_conditioning_projection_stage15_w4,0.00341551537627538,0.00341551537627538,1,output_conditioning_projection_stage15_w4,0.0,0.0,True,0.14728642014796378,1e-12
19,79,primary_59152023723c,primary,energy,qkv_all_blocks_stage15_w4,0.30208937178417733,0.30208937178417733,1,qkv_all_blocks_stage15_w4,0.0,0.0,True,6.257796563752039,6.559885935536216e-12
