family,set_id,policy,candidate,stage,count,total,frequency,estimand,source_observations_sha256
primary,primary_5303e1fccdc7,pure_G,mlp_down_all_blocks_stage4_w8,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5303e1fccdc7,pure_G,mlp_down_all_blocks_stage10_w8,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5303e1fccdc7,pure_G,mlp_down_all_blocks_stage15_w8,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5303e1fccdc7,stage_position_only,mlp_down_all_blocks_stage4_w8,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5303e1fccdc7,stage_position_only,mlp_down_all_blocks_stage10_w8,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5303e1fccdc7,stage_position_only,mlp_down_all_blocks_stage15_w8,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5303e1fccdc7,uniform_random_expected,mlp_down_all_blocks_stage4_w8,4,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5303e1fccdc7,uniform_random_expected,mlp_down_all_blocks_stage10_w8,10,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5303e1fccdc7,uniform_random_expected,mlp_down_all_blocks_stage15_w8,15,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_58a05bddec17,candidate_B,output_conditioning_projection_stage4_w4,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_58a05bddec17,candidate_B,output_conditioning_projection_stage10_w4,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_58a05bddec17,candidate_B,output_conditioning_projection_stage15_w4,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_58a05bddec17,constant,output_conditioning_projection_stage4_w4,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_58a05bddec17,constant,output_conditioning_projection_stage10_w4,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_58a05bddec17,constant,output_conditioning_projection_stage15_w4,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_58a05bddec17,energy,output_conditioning_projection_stage4_w4,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_58a05bddec17,energy,output_conditioning_projection_stage10_w4,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_58a05bddec17,energy,output_conditioning_projection_stage15_w4,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_58a05bddec17,hybrid,output_conditioning_projection_stage4_w4,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_58a05bddec17,hybrid,output_conditioning_projection_stage10_w4,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_58a05bddec17,hybrid,output_conditioning_projection_stage15_w4,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_58a05bddec17,latest_stage,output_conditioning_projection_stage4_w4,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_58a05bddec17,latest_stage,output_conditioning_projection_stage10_w4,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_58a05bddec17,latest_stage,output_conditioning_projection_stage15_w4,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_58a05bddec17,pure_G,output_conditioning_projection_stage4_w4,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_58a05bddec17,pure_G,output_conditioning_projection_stage10_w4,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_58a05bddec17,pure_G,output_conditioning_projection_stage15_w4,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_58a05bddec17,stage_position_only,output_conditioning_projection_stage4_w4,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_58a05bddec17,stage_position_only,output_conditioning_projection_stage10_w4,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_58a05bddec17,stage_position_only,output_conditioning_projection_stage15_w4,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_58a05bddec17,uniform_random_expected,output_conditioning_projection_stage4_w4,4,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_58a05bddec17,uniform_random_expected,output_conditioning_projection_stage10_w4,10,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_58a05bddec17,uniform_random_expected,output_conditioning_projection_stage15_w4,15,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_59152023723c,candidate_B,qkv_all_blocks_stage4_w4,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_59152023723c,candidate_B,qkv_all_blocks_stage10_w4,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_59152023723c,candidate_B,qkv_all_blocks_stage15_w4,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_59152023723c,constant,qkv_all_blocks_stage4_w4,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_59152023723c,constant,qkv_all_blocks_stage10_w4,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_59152023723c,constant,qkv_all_blocks_stage15_w4,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_59152023723c,energy,qkv_all_blocks_stage4_w4,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_59152023723c,energy,qkv_all_blocks_stage10_w4,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_59152023723c,energy,qkv_all_blocks_stage15_w4,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_59152023723c,hybrid,qkv_all_blocks_stage4_w4,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_59152023723c,hybrid,qkv_all_blocks_stage10_w4,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_59152023723c,hybrid,qkv_all_blocks_stage15_w4,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_59152023723c,latest_stage,qkv_all_blocks_stage4_w4,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_59152023723c,latest_stage,qkv_all_blocks_stage10_w4,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_59152023723c,latest_stage,qkv_all_blocks_stage15_w4,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_59152023723c,pure_G,qkv_all_blocks_stage4_w4,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_59152023723c,pure_G,qkv_all_blocks_stage10_w4,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_59152023723c,pure_G,qkv_all_blocks_stage15_w4,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_59152023723c,stage_position_only,qkv_all_blocks_stage4_w4,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_59152023723c,stage_position_only,qkv_all_blocks_stage10_w4,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_59152023723c,stage_position_only,qkv_all_blocks_stage15_w4,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_59152023723c,uniform_random_expected,qkv_all_blocks_stage4_w4,4,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_59152023723c,uniform_random_expected,qkv_all_blocks_stage10_w4,10,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_59152023723c,uniform_random_expected,qkv_all_blocks_stage15_w4,15,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5e743138a0d1,candidate_B,adaln_modulation_projection_all_blocks_stage4_w6,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5e743138a0d1,candidate_B,adaln_modulation_projection_all_blocks_stage10_w6,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5e743138a0d1,candidate_B,adaln_modulation_projection_all_blocks_stage15_w6,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5e743138a0d1,constant,adaln_modulation_projection_all_blocks_stage4_w6,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5e743138a0d1,constant,adaln_modulation_projection_all_blocks_stage10_w6,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5e743138a0d1,constant,adaln_modulation_projection_all_blocks_stage15_w6,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5e743138a0d1,energy,adaln_modulation_projection_all_blocks_stage4_w6,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5e743138a0d1,energy,adaln_modulation_projection_all_blocks_stage10_w6,10,4.0,64,0.0625,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5e743138a0d1,energy,adaln_modulation_projection_all_blocks_stage15_w6,15,60.0,64,0.9375,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5e743138a0d1,hybrid,adaln_modulation_projection_all_blocks_stage4_w6,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5e743138a0d1,hybrid,adaln_modulation_projection_all_blocks_stage10_w6,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5e743138a0d1,hybrid,adaln_modulation_projection_all_blocks_stage15_w6,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5e743138a0d1,latest_stage,adaln_modulation_projection_all_blocks_stage4_w6,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5e743138a0d1,latest_stage,adaln_modulation_projection_all_blocks_stage10_w6,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5e743138a0d1,latest_stage,adaln_modulation_projection_all_blocks_stage15_w6,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5e743138a0d1,pure_G,adaln_modulation_projection_all_blocks_stage4_w6,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5e743138a0d1,pure_G,adaln_modulation_projection_all_blocks_stage10_w6,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5e743138a0d1,pure_G,adaln_modulation_projection_all_blocks_stage15_w6,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5e743138a0d1,stage_position_only,adaln_modulation_projection_all_blocks_stage4_w6,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5e743138a0d1,stage_position_only,adaln_modulation_projection_all_blocks_stage10_w6,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5e743138a0d1,stage_position_only,adaln_modulation_projection_all_blocks_stage15_w6,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5e743138a0d1,uniform_random_expected,adaln_modulation_projection_all_blocks_stage4_w6,4,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5e743138a0d1,uniform_random_expected,adaln_modulation_projection_all_blocks_stage10_w6,10,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_5e743138a0d1,uniform_random_expected,adaln_modulation_projection_all_blocks_stage15_w6,15,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_6c830b5fb730,candidate_B,input_patch_projection_stage4_w6,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_6c830b5fb730,candidate_B,input_patch_projection_stage10_w6,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_6c830b5fb730,candidate_B,input_patch_projection_stage15_w6,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_6c830b5fb730,constant,input_patch_projection_stage4_w6,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_6c830b5fb730,constant,input_patch_projection_stage10_w6,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_6c830b5fb730,constant,input_patch_projection_stage15_w6,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_6c830b5fb730,energy,input_patch_projection_stage4_w6,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_6c830b5fb730,energy,input_patch_projection_stage10_w6,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_6c830b5fb730,energy,input_patch_projection_stage15_w6,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_6c830b5fb730,hybrid,input_patch_projection_stage4_w6,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_6c830b5fb730,hybrid,input_patch_projection_stage10_w6,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_6c830b5fb730,hybrid,input_patch_projection_stage15_w6,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_6c830b5fb730,latest_stage,input_patch_projection_stage4_w6,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_6c830b5fb730,latest_stage,input_patch_projection_stage10_w6,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_6c830b5fb730,latest_stage,input_patch_projection_stage15_w6,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_6c830b5fb730,pure_G,input_patch_projection_stage4_w6,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_6c830b5fb730,pure_G,input_patch_projection_stage10_w6,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_6c830b5fb730,pure_G,input_patch_projection_stage15_w6,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_6c830b5fb730,stage_position_only,input_patch_projection_stage4_w6,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_6c830b5fb730,stage_position_only,input_patch_projection_stage10_w6,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_6c830b5fb730,stage_position_only,input_patch_projection_stage15_w6,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_6c830b5fb730,uniform_random_expected,input_patch_projection_stage4_w6,4,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_6c830b5fb730,uniform_random_expected,input_patch_projection_stage10_w6,10,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_6c830b5fb730,uniform_random_expected,input_patch_projection_stage15_w6,15,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_705fa28644fa,candidate_B,output_conditioning_projection_stage4_w6,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_705fa28644fa,candidate_B,output_conditioning_projection_stage10_w6,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_705fa28644fa,candidate_B,output_conditioning_projection_stage15_w6,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_705fa28644fa,constant,output_conditioning_projection_stage4_w6,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_705fa28644fa,constant,output_conditioning_projection_stage10_w6,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_705fa28644fa,constant,output_conditioning_projection_stage15_w6,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_705fa28644fa,energy,output_conditioning_projection_stage4_w6,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_705fa28644fa,energy,output_conditioning_projection_stage10_w6,10,3.0,64,0.046875,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_705fa28644fa,energy,output_conditioning_projection_stage15_w6,15,61.0,64,0.953125,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_705fa28644fa,hybrid,output_conditioning_projection_stage4_w6,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_705fa28644fa,hybrid,output_conditioning_projection_stage10_w6,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_705fa28644fa,hybrid,output_conditioning_projection_stage15_w6,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_705fa28644fa,latest_stage,output_conditioning_projection_stage4_w6,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_705fa28644fa,latest_stage,output_conditioning_projection_stage10_w6,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_705fa28644fa,latest_stage,output_conditioning_projection_stage15_w6,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_705fa28644fa,pure_G,output_conditioning_projection_stage4_w6,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_705fa28644fa,pure_G,output_conditioning_projection_stage10_w6,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_705fa28644fa,pure_G,output_conditioning_projection_stage15_w6,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_705fa28644fa,stage_position_only,output_conditioning_projection_stage4_w6,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_705fa28644fa,stage_position_only,output_conditioning_projection_stage10_w6,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_705fa28644fa,stage_position_only,output_conditioning_projection_stage15_w6,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_705fa28644fa,uniform_random_expected,output_conditioning_projection_stage4_w6,4,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_705fa28644fa,uniform_random_expected,output_conditioning_projection_stage10_w6,10,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_705fa28644fa,uniform_random_expected,output_conditioning_projection_stage15_w6,15,21.333333333333332,64,0.3333333333333333,expected_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_78aa853a8dcb,candidate_B,output_head_projection_stage4_w4,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_78aa853a8dcb,candidate_B,output_head_projection_stage10_w4,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_78aa853a8dcb,candidate_B,output_head_projection_stage15_w4,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_78aa853a8dcb,constant,output_head_projection_stage4_w4,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_78aa853a8dcb,constant,output_head_projection_stage10_w4,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_78aa853a8dcb,constant,output_head_projection_stage15_w4,15,64.0,64,1.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_78aa853a8dcb,energy,output_head_projection_stage4_w4,4,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_78aa853a8dcb,energy,output_head_projection_stage10_w4,10,0.0,64,0.0,selection_frequency,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
