family,class_id,seed,set_id,policy,selected,selected_stage,oracle_stage,candidate_count,saving_bits,selected_probability_json,unit,estimand,oracle,absolute_regret,normalized_regret,resolved,risk_range,range_tau,selected_Y,oracle_Y,oracle_hit,all_minima_hit,source_observations_sha256
primary,301,82,primary_98d1f6d8741d,energy,adaln_modulation_projection_all_blocks_stage10_w8,10,15,3,1783627776,"{""adaln_modulation_projection_all_blocks_stage10_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_modulation_projection_all_blocks_stage15_w8,0.0021278808390690065,0.2948249446936937,True,0.007217438270970435,1e-12,0.0039665539940330055,0.001838673154963999,0.0,0.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_98d1f6d8741d,candidate_B,adaln_modulation_projection_all_blocks_stage15_w8,15,15,3,1783627776,"{""adaln_modulation_projection_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_modulation_projection_all_blocks_stage15_w8,0.0,0.0,True,0.007217438270970435,1e-12,0.001838673154963999,0.001838673154963999,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_98d1f6d8741d,hybrid,adaln_modulation_projection_all_blocks_stage15_w8,15,15,3,1783627776,"{""adaln_modulation_projection_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_modulation_projection_all_blocks_stage15_w8,0.0,0.0,True,0.007217438270970435,1e-12,0.001838673154963999,0.001838673154963999,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_98d1f6d8741d,latest_stage,adaln_modulation_projection_all_blocks_stage15_w8,15,15,3,1783627776,"{""adaln_modulation_projection_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_modulation_projection_all_blocks_stage15_w8,0.0,0.0,True,0.007217438270970435,1e-12,0.001838673154963999,0.001838673154963999,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_98d1f6d8741d,stage_position_only,adaln_modulation_projection_all_blocks_stage15_w8,15,15,3,1783627776,"{""adaln_modulation_projection_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_modulation_projection_all_blocks_stage15_w8,0.0,0.0,True,0.007217438270970435,1e-12,0.001838673154963999,0.001838673154963999,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_98d1f6d8741d,pure_G,adaln_modulation_projection_all_blocks_stage15_w8,15,15,3,1783627776,"{""adaln_modulation_projection_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_modulation_projection_all_blocks_stage15_w8,0.0,0.0,True,0.007217438270970435,1e-12,0.001838673154963999,0.001838673154963999,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_98d1f6d8741d,uniform_random_expected,,,15,3,1783627776,"{""adaln_modulation_projection_all_blocks_stage10_w8"": 0.3333333333333333, ""adaln_modulation_projection_all_blocks_stage15_w8"": 0.3333333333333333, ""adaln_modulation_projection_all_blocks_stage4_w8"": 0.3333333333333333}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_modulation_projection_all_blocks_stage15_w8,0.0031151063700131467,0.4316083148978978,True,0.007217438270970435,1e-12,0.004953779524977145,0.001838673154963999,0.3333333333333333,0.3333333333333333,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_a8226b7ab73c,constant,adaln_conditioning_all_blocks_stage15_w8,15,15,3,363331584,"{""adaln_conditioning_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_conditioning_all_blocks_stage15_w8,0.0,0.0,True,0.08684401111048602,1e-12,0.003026715161979609,0.003026715161979609,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_a8226b7ab73c,energy,adaln_conditioning_all_blocks_stage10_w8,10,15,3,363331584,"{""adaln_conditioning_all_blocks_stage10_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_conditioning_all_blocks_stage15_w8,0.003062629468288947,0.035265868413108664,True,0.08684401111048602,1e-12,0.006089344630268556,0.003026715161979609,0.0,0.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_a8226b7ab73c,candidate_B,adaln_conditioning_all_blocks_stage15_w8,15,15,3,363331584,"{""adaln_conditioning_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_conditioning_all_blocks_stage15_w8,0.0,0.0,True,0.08684401111048602,1e-12,0.003026715161979609,0.003026715161979609,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_a8226b7ab73c,hybrid,adaln_conditioning_all_blocks_stage15_w8,15,15,3,363331584,"{""adaln_conditioning_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_conditioning_all_blocks_stage15_w8,0.0,0.0,True,0.08684401111048602,1e-12,0.003026715161979609,0.003026715161979609,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_a8226b7ab73c,latest_stage,adaln_conditioning_all_blocks_stage15_w8,15,15,3,363331584,"{""adaln_conditioning_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_conditioning_all_blocks_stage15_w8,0.0,0.0,True,0.08684401111048602,1e-12,0.003026715161979609,0.003026715161979609,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_a8226b7ab73c,stage_position_only,adaln_conditioning_all_blocks_stage15_w8,15,15,3,363331584,"{""adaln_conditioning_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_conditioning_all_blocks_stage15_w8,0.0,0.0,True,0.08684401111048602,1e-12,0.003026715161979609,0.003026715161979609,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_a8226b7ab73c,pure_G,adaln_conditioning_all_blocks_stage15_w8,15,15,3,363331584,"{""adaln_conditioning_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_conditioning_all_blocks_stage15_w8,0.0,0.0,True,0.08684401111048602,1e-12,0.003026715161979609,0.003026715161979609,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_a8226b7ab73c,uniform_random_expected,,,15,3,363331584,"{""adaln_conditioning_all_blocks_stage10_w8"": 0.3333333333333333, ""adaln_conditioning_all_blocks_stage15_w8"": 0.3333333333333333, ""adaln_conditioning_all_blocks_stage4_w8"": 0.3333333333333333}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_conditioning_all_blocks_stage15_w8,0.02996888019292499,0.3450886228043695,True,0.08684401111048602,1e-12,0.032995595354904594,0.003026715161979609,0.3333333333333333,0.3333333333333333,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_abefa8b91ecd,constant,mlp_down_all_blocks_stage15_w4,15,15,3,1783627776,"{""mlp_down_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_down_all_blocks_stage15_w4,0.0,0.0,True,1317.5208904674628,1.3474524336004118e-09,29.93154313294906,29.93154313294906,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_abefa8b91ecd,energy,mlp_down_all_blocks_stage15_w4,15,15,3,1783627776,"{""mlp_down_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_down_all_blocks_stage15_w4,0.0,0.0,True,1317.5208904674628,1.3474524336004118e-09,29.93154313294906,29.93154313294906,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_abefa8b91ecd,candidate_B,mlp_down_all_blocks_stage15_w4,15,15,3,1783627776,"{""mlp_down_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_down_all_blocks_stage15_w4,0.0,0.0,True,1317.5208904674628,1.3474524336004118e-09,29.93154313294906,29.93154313294906,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_abefa8b91ecd,hybrid,mlp_down_all_blocks_stage15_w4,15,15,3,1783627776,"{""mlp_down_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_down_all_blocks_stage15_w4,0.0,0.0,True,1317.5208904674628,1.3474524336004118e-09,29.93154313294906,29.93154313294906,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_abefa8b91ecd,latest_stage,mlp_down_all_blocks_stage15_w4,15,15,3,1783627776,"{""mlp_down_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_down_all_blocks_stage15_w4,0.0,0.0,True,1317.5208904674628,1.3474524336004118e-09,29.93154313294906,29.93154313294906,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_abefa8b91ecd,stage_position_only,mlp_down_all_blocks_stage15_w4,15,15,3,1783627776,"{""mlp_down_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_down_all_blocks_stage15_w4,0.0,0.0,True,1317.5208904674628,1.3474524336004118e-09,29.93154313294906,29.93154313294906,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_abefa8b91ecd,pure_G,mlp_down_all_blocks_stage15_w4,15,15,3,1783627776,"{""mlp_down_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_down_all_blocks_stage15_w4,0.0,0.0,True,1317.5208904674628,1.3474524336004118e-09,29.93154313294906,29.93154313294906,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_abefa8b91ecd,uniform_random_expected,,,15,3,1783627776,"{""mlp_down_all_blocks_stage10_w4"": 0.3333333333333333, ""mlp_down_all_blocks_stage15_w4"": 0.3333333333333333, ""mlp_down_all_blocks_stage4_w4"": 0.3333333333333333}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_down_all_blocks_stage15_w4,556.7726654060687,0.4225911478401857,True,1317.5208904674628,1.3474524336004118e-09,586.7042085390177,29.93154313294906,0.3333333333333333,0.3333333333333333,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_c3b87c54a36d,constant,qkv_all_blocks_stage15_w6,15,15,3,1114767360,"{""qkv_all_blocks_stage15_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,qkv_all_blocks_stage15_w6,0.0,0.0,True,0.3556227733080846,1e-12,0.01817494762991601,0.01817494762991601,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_c3b87c54a36d,energy,qkv_all_blocks_stage15_w6,15,15,3,1114767360,"{""qkv_all_blocks_stage15_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,qkv_all_blocks_stage15_w6,0.0,0.0,True,0.3556227733080846,1e-12,0.01817494762991601,0.01817494762991601,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_c3b87c54a36d,candidate_B,qkv_all_blocks_stage15_w6,15,15,3,1114767360,"{""qkv_all_blocks_stage15_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,qkv_all_blocks_stage15_w6,0.0,0.0,True,0.3556227733080846,1e-12,0.01817494762991601,0.01817494762991601,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_c3b87c54a36d,hybrid,qkv_all_blocks_stage15_w6,15,15,3,1114767360,"{""qkv_all_blocks_stage15_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,qkv_all_blocks_stage15_w6,0.0,0.0,True,0.3556227733080846,1e-12,0.01817494762991601,0.01817494762991601,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_c3b87c54a36d,latest_stage,qkv_all_blocks_stage15_w6,15,15,3,1114767360,"{""qkv_all_blocks_stage15_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,qkv_all_blocks_stage15_w6,0.0,0.0,True,0.3556227733080846,1e-12,0.01817494762991601,0.01817494762991601,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_c3b87c54a36d,stage_position_only,qkv_all_blocks_stage15_w6,15,15,3,1114767360,"{""qkv_all_blocks_stage15_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,qkv_all_blocks_stage15_w6,0.0,0.0,True,0.3556227733080846,1e-12,0.01817494762991601,0.01817494762991601,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_c3b87c54a36d,pure_G,qkv_all_blocks_stage15_w6,15,15,3,1114767360,"{""qkv_all_blocks_stage15_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,qkv_all_blocks_stage15_w6,0.0,0.0,True,0.3556227733080846,1e-12,0.01817494762991601,0.01817494762991601,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_c3b87c54a36d,uniform_random_expected,,,15,3,1114767360,"{""qkv_all_blocks_stage10_w6"": 0.3333333333333333, ""qkv_all_blocks_stage15_w6"": 0.3333333333333333, ""qkv_all_blocks_stage4_w6"": 0.3333333333333333}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,qkv_all_blocks_stage15_w6,0.1333294007387404,0.3749180613448338,True,0.3556227733080846,1e-12,0.1515043483686564,0.01817494762991601,0.3333333333333333,0.3333333333333333,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_d0adb13a6bdf,constant,mlp_up_gate_all_blocks_stage4_w4,4,15,3,1783627776,"{""mlp_up_gate_all_blocks_stage4_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_up_gate_all_blocks_stage15_w4,1.9668856402270265,1.0,True,1.9668856402270265,2.481641645695227e-12,2.481641645695227,0.5147560054682003,0.0,0.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_d0adb13a6bdf,energy,mlp_up_gate_all_blocks_stage4_w4,4,15,3,1783627776,"{""mlp_up_gate_all_blocks_stage4_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_up_gate_all_blocks_stage15_w4,1.9668856402270265,1.0,True,1.9668856402270265,2.481641645695227e-12,2.481641645695227,0.5147560054682003,0.0,0.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_d0adb13a6bdf,candidate_B,mlp_up_gate_all_blocks_stage15_w4,15,15,3,1783627776,"{""mlp_up_gate_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_up_gate_all_blocks_stage15_w4,0.0,0.0,True,1.9668856402270265,2.481641645695227e-12,0.5147560054682003,0.5147560054682003,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_d0adb13a6bdf,hybrid,mlp_up_gate_all_blocks_stage15_w4,15,15,3,1783627776,"{""mlp_up_gate_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_up_gate_all_blocks_stage15_w4,0.0,0.0,True,1.9668856402270265,2.481641645695227e-12,0.5147560054682003,0.5147560054682003,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_d0adb13a6bdf,latest_stage,mlp_up_gate_all_blocks_stage15_w4,15,15,3,1783627776,"{""mlp_up_gate_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_up_gate_all_blocks_stage15_w4,0.0,0.0,True,1.9668856402270265,2.481641645695227e-12,0.5147560054682003,0.5147560054682003,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_d0adb13a6bdf,stage_position_only,mlp_up_gate_all_blocks_stage15_w4,15,15,3,1783627776,"{""mlp_up_gate_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_up_gate_all_blocks_stage15_w4,0.0,0.0,True,1.9668856402270265,2.481641645695227e-12,0.5147560054682003,0.5147560054682003,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_d0adb13a6bdf,pure_G,mlp_up_gate_all_blocks_stage15_w4,15,15,3,1783627776,"{""mlp_up_gate_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_up_gate_all_blocks_stage15_w4,0.0,0.0,True,1.9668856402270265,2.481641645695227e-12,0.5147560054682003,0.5147560054682003,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_d0adb13a6bdf,uniform_random_expected,,,15,3,1783627776,"{""mlp_up_gate_all_blocks_stage10_w4"": 0.3333333333333333, ""mlp_up_gate_all_blocks_stage15_w4"": 0.3333333333333333, ""mlp_up_gate_all_blocks_stage4_w4"": 0.3333333333333333}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_up_gate_all_blocks_stage15_w4,0.9243152021741968,0.46993845664942085,True,1.9668856402270265,2.481641645695227e-12,1.4390712076423973,0.5147560054682003,0.3333333333333333,0.3333333333333333,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_d82bcfdaeedc,constant,mlp_up_gate_all_blocks_stage15_w6,15,15,3,1486356480,"{""mlp_up_gate_all_blocks_stage15_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_up_gate_all_blocks_stage15_w6,0.0,0.0,True,0.15022129655960725,1e-12,0.03241950313679354,0.03241950313679354,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_d82bcfdaeedc,energy,mlp_up_gate_all_blocks_stage4_w6,4,15,3,1486356480,"{""mlp_up_gate_all_blocks_stage4_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_up_gate_all_blocks_stage15_w6,0.15022129655960725,1.0,True,0.15022129655960725,1e-12,0.1826407996964008,0.03241950313679354,0.0,0.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_d82bcfdaeedc,candidate_B,mlp_up_gate_all_blocks_stage15_w6,15,15,3,1486356480,"{""mlp_up_gate_all_blocks_stage15_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_up_gate_all_blocks_stage15_w6,0.0,0.0,True,0.15022129655960725,1e-12,0.03241950313679354,0.03241950313679354,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_d82bcfdaeedc,hybrid,mlp_up_gate_all_blocks_stage15_w6,15,15,3,1486356480,"{""mlp_up_gate_all_blocks_stage15_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_up_gate_all_blocks_stage15_w6,0.0,0.0,True,0.15022129655960725,1e-12,0.03241950313679354,0.03241950313679354,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_d82bcfdaeedc,latest_stage,mlp_up_gate_all_blocks_stage15_w6,15,15,3,1486356480,"{""mlp_up_gate_all_blocks_stage15_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_up_gate_all_blocks_stage15_w6,0.0,0.0,True,0.15022129655960725,1e-12,0.03241950313679354,0.03241950313679354,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_d82bcfdaeedc,stage_position_only,mlp_up_gate_all_blocks_stage15_w6,15,15,3,1486356480,"{""mlp_up_gate_all_blocks_stage15_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_up_gate_all_blocks_stage15_w6,0.0,0.0,True,0.15022129655960725,1e-12,0.03241950313679354,0.03241950313679354,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_d82bcfdaeedc,pure_G,mlp_up_gate_all_blocks_stage15_w6,15,15,3,1486356480,"{""mlp_up_gate_all_blocks_stage15_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_up_gate_all_blocks_stage15_w6,0.0,0.0,True,0.15022129655960725,1e-12,0.03241950313679354,0.03241950313679354,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_d82bcfdaeedc,uniform_random_expected,,,15,3,1486356480,"{""mlp_up_gate_all_blocks_stage10_w6"": 0.3333333333333333, ""mlp_up_gate_all_blocks_stage15_w6"": 0.3333333333333333, ""mlp_up_gate_all_blocks_stage4_w6"": 0.3333333333333333}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_up_gate_all_blocks_stage15_w6,0.05559041391719669,0.3700568107874014,True,0.15022129655960725,1e-12,0.08800991705399022,0.03241950313679354,0.3333333333333333,0.3333333333333333,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_da06c09aa41a,constant,adaln_conditioning_all_blocks_stage10_w6,10,15,3,454164480,"{""adaln_conditioning_all_blocks_stage10_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_conditioning_all_blocks_stage15_w6,0.015654077588706627,0.013523892209389295,True,1.1575127445809128,1.203482556606559e-12,0.06162388961435284,0.04596981202564621,0.0,0.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_da06c09aa41a,energy,adaln_conditioning_all_blocks_stage10_w6,10,15,3,454164480,"{""adaln_conditioning_all_blocks_stage10_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_conditioning_all_blocks_stage15_w6,0.015654077588706627,0.013523892209389295,True,1.1575127445809128,1.203482556606559e-12,0.06162388961435284,0.04596981202564621,0.0,0.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_da06c09aa41a,candidate_B,adaln_conditioning_all_blocks_stage15_w6,15,15,3,454164480,"{""adaln_conditioning_all_blocks_stage15_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_conditioning_all_blocks_stage15_w6,0.0,0.0,True,1.1575127445809128,1.203482556606559e-12,0.04596981202564621,0.04596981202564621,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_da06c09aa41a,hybrid,adaln_conditioning_all_blocks_stage15_w6,15,15,3,454164480,"{""adaln_conditioning_all_blocks_stage15_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_conditioning_all_blocks_stage15_w6,0.0,0.0,True,1.1575127445809128,1.203482556606559e-12,0.04596981202564621,0.04596981202564621,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_da06c09aa41a,latest_stage,adaln_conditioning_all_blocks_stage15_w6,15,15,3,454164480,"{""adaln_conditioning_all_blocks_stage15_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_conditioning_all_blocks_stage15_w6,0.0,0.0,True,1.1575127445809128,1.203482556606559e-12,0.04596981202564621,0.04596981202564621,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_da06c09aa41a,stage_position_only,adaln_conditioning_all_blocks_stage15_w6,15,15,3,454164480,"{""adaln_conditioning_all_blocks_stage15_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_conditioning_all_blocks_stage15_w6,0.0,0.0,True,1.1575127445809128,1.203482556606559e-12,0.04596981202564621,0.04596981202564621,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_da06c09aa41a,pure_G,adaln_conditioning_all_blocks_stage15_w6,15,15,3,454164480,"{""adaln_conditioning_all_blocks_stage15_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_conditioning_all_blocks_stage15_w6,0.0,0.0,True,1.1575127445809128,1.203482556606559e-12,0.04596981202564621,0.04596981202564621,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_da06c09aa41a,uniform_random_expected,,,15,3,454164480,"{""adaln_conditioning_all_blocks_stage10_w6"": 0.3333333333333333, ""adaln_conditioning_all_blocks_stage15_w6"": 0.3333333333333333, ""adaln_conditioning_all_blocks_stage4_w6"": 0.3333333333333333}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_conditioning_all_blocks_stage15_w6,0.39105560738987316,0.3378412974031298,True,1.1575127445809128,1.203482556606559e-12,0.43702541941551937,0.04596981202564621,0.3333333333333333,0.3333333333333333,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,301,82,primary_e3ec35ff3518,constant,input_patch_projection_stage15_w8,15,15,3,147456,"{""input_patch_projection_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,input_patch_projection_stage15_w8,0.0,0.0,True,0.013431323803033022,1e-12,0.0018673647604288137,0.0018673647604288137,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
