cell_id,group,stage,bits,numel,packed_bits,saving_bits,regime,shapes
adaln_conditioning_all_blocks_stage4_w8,adaln_conditioning_all_blocks,4,8,45416448,363331584,363331584,L78,"{""transformer_blocks.0.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.0.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.1.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.1.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.10.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.10.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.11.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.11.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.12.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.12.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.13.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.13.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.14.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.14.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.15.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.15.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.16.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.16.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.17.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.17.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.18.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.18.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.19.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.19.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.2.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.2.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.20.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.20.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.21.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.21.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.22.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.22.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.23.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.23.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.24.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.24.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.25.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.25.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.26.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.26.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.27.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.27.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.3.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.3.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.4.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.4.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.5.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.5.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.6.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.6.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.7.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.7.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.8.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.8.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.9.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.9.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152]}"
adaln_conditioning_all_blocks_stage4_w6,adaln_conditioning_all_blocks,4,6,45416448,272498688,454164480,L78,"{""transformer_blocks.0.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.0.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.1.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.1.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.10.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.10.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.11.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.11.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.12.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.12.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.13.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.13.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.14.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.14.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.15.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.15.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.16.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.16.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.17.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.17.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.18.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.18.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.19.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.19.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.2.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.2.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.20.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.20.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.21.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.21.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.22.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.22.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.23.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.23.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.24.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.24.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.25.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.25.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.26.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.26.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.27.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.27.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.3.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.3.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.4.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.4.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.5.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.5.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.6.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.6.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.7.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.7.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.8.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.8.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.9.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.9.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152]}"
adaln_conditioning_all_blocks_stage4_w4,adaln_conditioning_all_blocks,4,4,45416448,181665792,544997376,L78,"{""transformer_blocks.0.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.0.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.1.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.1.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.10.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.10.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.11.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.11.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.12.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.12.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.13.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.13.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.14.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.14.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.15.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.15.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.16.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.16.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.17.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.17.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.18.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.18.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.19.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.19.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.2.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.2.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.20.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.20.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.21.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.21.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.22.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.22.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.23.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.23.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.24.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.24.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.25.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.25.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.26.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.26.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.27.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.27.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.3.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.3.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.4.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.4.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.5.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.5.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.6.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.6.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.7.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.7.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.8.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.8.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.9.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.9.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152]}"
adaln_conditioning_all_blocks_stage10_w8,adaln_conditioning_all_blocks,10,8,45416448,363331584,363331584,L78,"{""transformer_blocks.0.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.0.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.1.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.1.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.10.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.10.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.11.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.11.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.12.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.12.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.13.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.13.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.14.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.14.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.15.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.15.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.16.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.16.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.17.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.17.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.18.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.18.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.19.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.19.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.2.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.2.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.20.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.20.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.21.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.21.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.22.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.22.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.23.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.23.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.24.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.24.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.25.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.25.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.26.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.26.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.27.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.27.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.3.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.3.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.4.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.4.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.5.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.5.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.6.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.6.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.7.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.7.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.8.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.8.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.9.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.9.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152]}"
adaln_conditioning_all_blocks_stage10_w6,adaln_conditioning_all_blocks,10,6,45416448,272498688,454164480,L78,"{""transformer_blocks.0.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.0.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.1.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.1.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.10.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.10.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.11.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.11.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.12.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.12.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.13.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.13.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.14.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.14.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.15.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.15.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.16.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.16.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.17.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.17.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.18.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.18.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.19.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.19.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.2.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.2.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.20.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.20.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.21.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.21.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.22.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.22.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.23.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.23.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.24.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.24.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.25.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.25.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.26.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.26.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.27.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.27.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.3.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.3.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.4.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.4.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.5.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.5.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.6.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.6.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.7.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.7.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.8.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.8.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152], ""transformer_blocks.9.norm1.emb.timestep_embedder.linear_1.weight"": [1152, 256], ""transformer_blocks.9.norm1.emb.timestep_embedder.linear_2.weight"": [1152, 1152]}"
