class_id,seed,group,event_stage,probe_stage,family,alpha,relative_derivative_drift,direction_cosine,odd_curvature,component_robust_error,richardson_diagnostic_disagreement,legacy_L_pass,C_pass,D_source_ratio_within_reference,application_certified,R_pass,N_pass
123,110,qkv_all_blocks,15,16,donor,0.03125,0.0015115166702390386,0.9999988593328563,0.0012434441019651763,0.000879488186103277,0.003889044480681553,True,True,True,False,True,True
123,110,qkv_all_blocks,15,16,isotropic,0.0078125,0.0027302687304343333,0.999996273868425,0.004277044618896081,0.0016075620499851635,0.0038860457619065373,True,True,True,False,True,True
123,110,qkv_all_blocks,15,16,isotropic,0.015625,0.0,1.0,0.002099956841234063,0.0,0.0038860457619065373,True,True,True,False,True,True
123,110,qkv_all_blocks,15,16,isotropic,0.03125,0.0015667510937469892,0.9999987730313233,0.0011542080533701296,0.000964537229991098,0.0038860457619065373,True,True,True,False,True,True
123,110,attention_output_all_blocks,4,5,actual_local,0.0078125,0.008977036109086295,0.9999597182921254,0.012638319931007107,0.005492122491570908,0.012631627265446692,True,True,True,False,True,True
123,110,attention_output_all_blocks,4,5,actual_local,0.015625,0.0,0.9999999999999999,0.007037081611136794,0.0,0.012631627265446692,True,True,True,False,True,True
123,110,attention_output_all_blocks,4,5,actual_local,0.03125,0.004852549816626967,0.9999882299923282,0.003797226202276771,0.002995703177220495,0.012631627265446692,True,True,True,False,True,True
123,110,attention_output_all_blocks,4,5,accumulated,0.0078125,0.008977036109086295,0.9999597182921254,0.012638319931007107,0.005492122491570908,0.012631627265446692,True,True,True,False,True,True
123,110,attention_output_all_blocks,4,5,accumulated,0.015625,0.0,0.9999999999999999,0.007037081611136794,0.0,0.012631627265446692,True,True,True,False,True,True
123,110,attention_output_all_blocks,4,5,accumulated,0.03125,0.004852549816626967,0.9999882299923282,0.003797226202276771,0.002995703177220495,0.012631627265446692,True,True,True,False,True,True
123,110,attention_output_all_blocks,4,5,donor,0.0078125,0.009110304982637988,0.9999585044810848,0.013057296558741887,0.0055214097894366425,0.012715102699730817,True,True,True,False,True,True
123,110,attention_output_all_blocks,4,5,donor,0.015625,0.0,1.0,0.007200713452867506,0.0,0.012715102699730817,True,True,True,False,True,True
123,110,attention_output_all_blocks,4,5,donor,0.03125,0.005036920686486625,0.9999873150654414,0.003972329748708505,0.0030116780669654413,0.012715102699730817,True,True,True,False,True,True
123,110,attention_output_all_blocks,4,5,isotropic,0.0078125,0.007832940639802595,0.9999693221351963,0.0113445073301626,0.004462347884469575,0.010892125519202649,True,True,True,False,True,True
123,110,attention_output_all_blocks,4,5,isotropic,0.015625,0.0,1.0,0.006214956177513761,0.0,0.010892125519202649,True,True,True,False,True,True
123,110,attention_output_all_blocks,4,5,isotropic,0.03125,0.004227312181209989,0.9999910655210612,0.0034309036375285203,0.0026030362659405855,0.010892125519202649,True,True,True,False,True,True
123,110,attention_output_all_blocks,10,11,actual_local,0.0078125,0.004662196447293827,0.9999893796886311,0.0071781633529905105,0.0031283657575450533,0.006520098183015217,True,True,True,False,True,True
123,110,attention_output_all_blocks,10,11,actual_local,0.015625,0.0,1.0,0.004931627227636762,0.0,0.006520098183015217,True,True,True,False,True,True
123,110,attention_output_all_blocks,10,11,actual_local,0.03125,0.0024959544323030353,0.999996927063839,0.00575034632395285,0.0015641828787725267,0.006520098183015217,True,True,True,False,True,True
123,110,attention_output_all_blocks,10,11,accumulated,0.0078125,0.012203451009527995,0.9999274798668655,0.01564944440041782,0.007830564135512648,0.017012545639098937,True,True,True,False,True,True
123,110,attention_output_all_blocks,10,11,accumulated,0.015625,0.0,1.0,0.008307480159061964,0.0,0.017012545639098937,True,True,True,False,True,True
123,110,attention_output_all_blocks,10,11,accumulated,0.03125,0.005603335131937351,0.999984348563887,0.0043525536696375966,0.0034258718092867835,0.017012545639098937,True,True,True,False,True,True
123,110,attention_output_all_blocks,10,11,donor,0.0078125,0.010119694556907666,0.9999488464569051,0.014636551644052746,0.005879802659950411,0.014332874639180407,True,True,True,False,True,True
123,110,attention_output_all_blocks,10,11,donor,0.015625,0.0,1.0,0.007861879701049339,0.0,0.014332874639180407,True,True,True,False,True,True
123,110,attention_output_all_blocks,10,11,donor,0.03125,0.005750645390122888,0.9999834763379685,0.004220650556519188,0.0039198684399669404,0.014332874639180407,True,True,True,False,True,True
123,110,attention_output_all_blocks,10,11,isotropic,0.0078125,0.00870360298178878,0.9999621245461011,0.01294512436750742,0.0055156881737272795,0.012292746291297334,True,True,True,False,True,True
123,110,attention_output_all_blocks,10,11,isotropic,0.015625,0.0,1.0,0.006770704154355027,0.0,0.012292746291297334,True,True,True,False,True,True
123,110,attention_output_all_blocks,10,11,isotropic,0.03125,0.004821581267147558,0.9999883769546503,0.003608776074164723,0.0029876644274356096,0.012292746291297334,True,True,True,False,True,True
123,110,attention_output_all_blocks,15,16,actual_local,0.0078125,0.0033920938229061756,0.999994280076048,0.004904496475252902,0.001909249542855768,0.004772870611572962,True,True,True,False,True,True
123,110,attention_output_all_blocks,15,16,actual_local,0.015625,0.0,0.9999999999999999,0.003345023504540504,0.0,0.004772870611572962,True,True,True,False,True,True
123,110,attention_output_all_blocks,15,16,actual_local,0.03125,0.0017190665312795852,0.9999985278206829,0.004715992309467367,0.0010500872485706724,0.004772870611572962,True,True,True,False,True,True
123,110,attention_output_all_blocks,15,16,accumulated,0.0078125,0.005941799429921755,0.9999824731525646,0.00836830039249015,0.003349753432142781,0.00836090905561379,True,True,True,False,True,True
123,110,attention_output_all_blocks,15,16,accumulated,0.015625,0.0,1.0,0.004389695623048306,0.0,0.00836090905561379,True,True,True,False,True,True
123,110,attention_output_all_blocks,15,16,accumulated,0.03125,0.0029306839709207794,0.9999957193129472,0.002724617103286502,0.0017586205518749602,0.00836090905561379,True,True,True,False,True,True
123,110,attention_output_all_blocks,15,16,donor,0.0078125,0.00477221201989159,0.9999886237437811,0.007584927845722613,0.0028886756066012305,0.006654950848687757,True,True,True,False,True,True
123,110,attention_output_all_blocks,15,16,donor,0.015625,0.0,0.9999999999999999,0.0037967887813947334,0.0,0.006654950848687757,True,True,True,False,True,True
123,110,attention_output_all_blocks,15,16,donor,0.03125,0.0023991231680837027,0.9999971246996815,0.001999848865617828,0.0014443378033006152,0.006654950848687757,True,True,True,False,True,True
123,110,attention_output_all_blocks,15,16,isotropic,0.0078125,0.0046323475647831475,0.9999892769527619,0.0070558001013398125,0.0028059780581091405,0.006501669405237448,True,True,True,False,True,True
123,110,attention_output_all_blocks,15,16,isotropic,0.015625,0.0,0.9999999999999999,0.0036247311085503366,0.0,0.006501669405237448,True,True,True,False,True,True
123,110,attention_output_all_blocks,15,16,isotropic,0.03125,0.0023518410858904245,0.9999972353084097,0.0018935312623950319,0.0014029890290545703,0.006501669405237448,True,True,True,False,True,True
123,110,mlp_down_all_blocks,4,5,actual_local,0.0078125,0.0001080564110505198,0.9999999941686899,0.00017250755636341456,6.518523079304339e-05,0.0001519142914086772,True,True,True,False,True,True
123,110,mlp_down_all_blocks,4,5,actual_local,0.015625,0.0,1.0,0.00015635160229226337,0.0,0.0001519142914086772,True,True,True,False,True,True
123,110,mlp_down_all_blocks,4,5,actual_local,0.03125,5.667625846411737e-05,0.9999999983942011,0.00026772259475126345,3.2592615396521694e-05,0.0001519142914086772,True,True,True,False,True,True
123,110,mlp_down_all_blocks,4,5,accumulated,0.0078125,0.0001080564110505198,0.9999999941686899,0.00017250755636341456,6.518523079304339e-05,0.0001519142914086772,True,True,True,False,True,True
123,110,mlp_down_all_blocks,4,5,accumulated,0.015625,0.0,1.0,0.00015635160229226337,0.0,0.0001519142914086772,True,True,True,False,True,True
123,110,mlp_down_all_blocks,4,5,accumulated,0.03125,5.667625846411737e-05,0.9999999983942011,0.00026772259475126345,3.2592615396521694e-05,0.0001519142914086772,True,True,True,False,True,True
123,110,mlp_down_all_blocks,4,5,donor,0.0078125,9.980493436427956e-05,0.9999999950198057,0.0001503565059938488,6.11774926143185e-05,0.00014022726151967228,True,True,True,False,True,True
123,110,mlp_down_all_blocks,4,5,donor,0.015625,0.0,1.0,8.306593246432279e-05,0.0,0.00014022726151967228,True,True,True,False,True,True
123,110,mlp_down_all_blocks,4,5,donor,0.03125,5.4011354038267285e-05,0.9999999985416667,5.837818589819636e-05,3.250054295135671e-05,0.00014022726151967228,True,True,True,False,True,True
123,110,mlp_down_all_blocks,4,5,isotropic,0.0078125,0.00010165848886367222,0.9999999948345321,0.00014959213688371816,6.116587444726778e-05,0.00014222820657209027,True,True,True,False,True,True
123,110,mlp_down_all_blocks,4,5,isotropic,0.015625,0.0,1.0,8.404589403067677e-05,0.0,0.00014222820657209027,True,True,True,False,True,True
123,110,mlp_down_all_blocks,4,5,isotropic,0.03125,5.3406632122356476e-05,0.9999999985740213,6.841067229865833e-05,3.058293722363389e-05,0.00014222820657209027,True,True,True,False,True,True
123,110,mlp_down_all_blocks,10,11,actual_local,0.0078125,0.01366564285086539,0.9999222012640924,0.03972530140001808,0.0056037610322650965,0.00485131765725746,True,True,True,False,True,True
123,110,mlp_down_all_blocks,10,11,actual_local,0.015625,0.0,1.0,0.07730751144155949,0.0,0.00485131765725746,True,True,True,False,True,True
123,110,mlp_down_all_blocks,10,11,actual_local,0.03125,0.042396060002881465,0.9992303549171715,0.14137925768324483,0.018080177818867886,0.00485131765725746,True,True,True,False,True,True
123,110,mlp_down_all_blocks,10,11,accumulated,0.0078125,0.06968083642722828,0.998134635645438,0.10884134936615972,0.030819035788038407,0.054553190624667805,True,True,True,False,True,True
123,110,mlp_down_all_blocks,10,11,accumulated,0.015625,0.0,1.0,0.19267723906069648,0.0,0.054553190624667805,False,True,False,False,True,True
123,110,mlp_down_all_blocks,10,11,accumulated,0.03125,0.13472765850933047,0.992505461624801,0.30045287335043946,0.06592886373290809,0.054553190624667805,False,True,False,False,True,True
123,110,mlp_down_all_blocks,10,11,donor,0.0078125,0.0002682965124331137,0.9999999644671237,0.0024985960343045397,0.00015689794806641698,0.0003197786386559414,True,True,True,False,True,True
123,110,mlp_down_all_blocks,10,11,donor,0.015625,0.0,1.0,0.004857337447676499,0.0,0.0003197786386559414,True,True,True,False,True,True
123,110,mlp_down_all_blocks,10,11,donor,0.03125,0.00044227398474526463,0.9999999027640225,0.009713865830054074,0.00019968829753907617,0.0003197786386559414,True,True,True,False,True,True
123,110,mlp_down_all_blocks,10,11,isotropic,0.0078125,0.00020740332353970958,0.9999999784924295,0.0011925645577017,0.00013060985618004056,0.0002921492723262974,True,True,True,False,True,True
123,110,mlp_down_all_blocks,10,11,isotropic,0.015625,0.0,1.0,0.002226054245670304,0.0,0.0002921492723262974,True,True,True,False,True,True
123,110,mlp_down_all_blocks,10,11,isotropic,0.03125,0.00014267295926361995,0.999999989825985,0.0044246093895590815,8.707323745336037e-05,0.0002921492723262974,True,True,True,False,True,True
123,110,mlp_down_all_blocks,15,16,actual_local,0.0078125,0.00045271044887896595,0.9999998975278431,0.0031304245705425916,0.00027687430969443116,0.0006327093754427854,True,True,True,False,True,True
123,110,mlp_down_all_blocks,15,16,actual_local,0.015625,0.0,1.0,0.006113658251790931,0.0,0.0006327093754427854,True,True,True,False,True,True
123,110,mlp_down_all_blocks,15,16,actual_local,0.03125,0.0002797115737861133,0.9999999626923022,0.012223697983843927,0.00015649417504467848,0.0006327093754427854,True,True,True,False,True,True
123,110,mlp_down_all_blocks,15,16,accumulated,0.0078125,0.001048587708403734,0.9999994738615715,0.01370335123712442,0.0004121047197898498,0.00016819834602238177,True,True,True,False,True,True
123,110,mlp_down_all_blocks,15,16,accumulated,0.015625,0.0,1.0,0.02739983774587135,0.0,0.00016819834602238177,True,True,True,False,True,True
123,110,mlp_down_all_blocks,15,16,accumulated,0.03125,0.004126961284585153,0.9999918423051477,0.05472119850636168,0.0016006935163896186,0.00016819834602238177,True,True,True,False,True,True
123,110,mlp_down_all_blocks,15,16,donor,0.0078125,0.00036598539342921346,0.9999999330519622,0.0009278888034143387,0.00023144304545281297,0.0005153797438495653,True,True,True,False,True,True
123,110,mlp_down_all_blocks,15,16,donor,0.015625,0.0,0.9999999999999998,0.0015220251625401946,0.0,0.0005153797438495653,True,True,True,False,True,True
123,110,mlp_down_all_blocks,15,16,donor,0.03125,0.00018879250620758113,0.9999999821792063,0.0029890559969998815,0.00011823720800306749,0.0005153797438495653,True,True,True,False,True,True
123,110,mlp_down_all_blocks,15,16,isotropic,0.0078125,0.0003714837068815282,0.9999999310090583,0.0010024359001613006,0.00021853601975978053,0.0005241920768167644,True,True,True,False,True,True
123,110,mlp_down_all_blocks,15,16,isotropic,0.015625,0.0,1.0,0.0016188561752097214,0.0,0.0005241920768167644,True,True,True,False,True,True
123,110,mlp_down_all_blocks,15,16,isotropic,0.03125,0.000197506833123613,0.9999999805019155,0.003183665136610284,0.00011447124844559932,0.0005241920768167644,True,True,True,False,True,True
206,107,qkv_all_blocks,4,5,actual_local,0.0078125,0.0011554794947051636,0.9999993324750129,0.0017183595093280784,0.0007419338182585457,0.0016171102307322165,True,True,True,False,True,True
206,107,qkv_all_blocks,4,5,actual_local,0.015625,0.0,1.0,0.000911921883721669,0.0,0.0016171102307322165,True,True,True,False,True,True
206,107,qkv_all_blocks,4,5,actual_local,0.03125,0.0006007595192771185,0.999999819550569,0.00047996146665887105,0.00037096690912927287,0.0016171102307322165,True,True,True,False,True,True
206,107,qkv_all_blocks,4,5,accumulated,0.0078125,0.0011554794947051636,0.9999993324750129,0.0017183595093280784,0.0007419338182585457,0.0016171102307322165,True,True,True,False,True,True
206,107,qkv_all_blocks,4,5,accumulated,0.015625,0.0,1.0,0.000911921883721669,0.0,0.0016171102307322165,True,True,True,False,True,True
206,107,qkv_all_blocks,4,5,accumulated,0.03125,0.0006007595192771185,0.999999819550569,0.00047996146665887105,0.00037096690912927287,0.0016171102307322165,True,True,True,False,True,True
206,107,qkv_all_blocks,4,5,donor,0.0078125,0.0011391180671755997,0.9999993512741204,0.0016742528396003085,0.000688818798887665,0.0015954173669491343,True,True,True,False,True,True
206,107,qkv_all_blocks,4,5,donor,0.015625,0.0,1.0,0.0009078086499277239,0.0,0.0015954173669491343,True,True,True,False,True,True
206,107,qkv_all_blocks,4,5,donor,0.03125,0.0005989608552486259,0.999999820646203,0.00047591423933809196,0.0003709024301702811,0.0015954173669491343,True,True,True,False,True,True
206,107,qkv_all_blocks,4,5,isotropic,0.0078125,0.001134827295363047,0.9999993562954497,0.0017111667199804037,0.0006893104281772838,0.0015903866463373598,True,True,True,False,True,True
206,107,qkv_all_blocks,4,5,isotropic,0.015625,0.0,0.9999999999999998,0.000926224666704815,0.0,0.0015903866463373598,True,True,True,False,True,True
206,107,qkv_all_blocks,4,5,isotropic,0.03125,0.0006106884003734732,0.9999998135478114,0.0004969416189172674,0.0003711671536339221,0.0015903866463373598,True,True,True,False,True,True
206,107,qkv_all_blocks,10,11,actual_local,0.0078125,0.0020490977234166336,0.9999980066866065,0.002878866662335299,0.0012181933369569185,0.0028238554580210756,True,True,True,False,True,True
206,107,qkv_all_blocks,10,11,actual_local,0.015625,0.0,1.0,0.002115569941883198,0.0,0.0028238554580210756,True,True,True,False,True,True
206,107,qkv_all_blocks,10,11,actual_local,0.03125,0.001016827390851101,0.9999994856685042,0.002999541174947702,0.0006090966684784593,0.0028238554580210756,True,True,True,False,True,True
206,107,qkv_all_blocks,10,11,accumulated,0.0078125,0.0011572610165929424,0.9999995791310785,0.005657587341383075,0.0006659263198731172,0.0014469605379320942,True,True,True,False,True,True
206,107,qkv_all_blocks,10,11,accumulated,0.015625,0.0,1.0,0.011548269317318923,0.0,0.0014469605379320942,True,True,True,False,True,True
206,107,qkv_all_blocks,10,11,accumulated,0.03125,0.0009166671800076448,0.9999996703159219,0.023283655197453988,0.00038845701992598505,0.0014469605379320942,True,True,True,False,True,True
206,107,qkv_all_blocks,10,11,donor,0.0078125,0.002159078207212104,0.999997675142083,0.003035234681229973,0.001419569928301355,0.0030737240029827554,True,True,True,False,True,True
206,107,qkv_all_blocks,10,11,donor,0.015625,0.0,1.0,0.0015925408914185812,0.0,0.0030737240029827554,True,True,True,False,True,True
206,107,qkv_all_blocks,10,11,donor,0.03125,0.0011818586693811356,0.9999993017969797,0.0009794710210242906,0.0007097849641506775,0.0030737240029827554,True,True,True,False,True,True
206,107,qkv_all_blocks,10,11,isotropic,0.0078125,0.0020292706764481194,0.9999979422470385,0.0030342527180576002,0.0013058946348492749,0.0028443082398696986,True,True,True,False,True,True
206,107,qkv_all_blocks,10,11,isotropic,0.015625,0.0,0.9999999999999999,0.0016408565925964094,0.0,0.0028443082398696986,True,True,True,False,True,True
206,107,qkv_all_blocks,10,11,isotropic,0.03125,0.0010512762992758193,0.9999994474884238,0.001019897783994428,0.0006806145766375458,0.0028443082398696986,True,True,True,False,True,True
206,107,qkv_all_blocks,15,16,actual_local,0.0078125,0.002293534040746546,0.9999973842880433,0.003935967893959917,0.0013466645472748455,0.0032134012461100883,True,True,True,False,True,True
206,107,qkv_all_blocks,15,16,actual_local,0.015625,0.0,0.9999999999999999,0.0037535266966499145,0.0,0.0032134012461100883,True,True,True,False,True,True
206,107,qkv_all_blocks,15,16,actual_local,0.03125,0.0011283548047663033,0.9999993657918053,0.006701038876460086,0.0007251270639172245,0.0032134012461100883,True,True,True,False,True,True
206,107,qkv_all_blocks,15,16,accumulated,0.0078125,0.004152072407240398,0.9999914333516949,0.02684945750987375,0.0005481427708683831,0.0008088256421502608,True,True,True,False,True,True
206,107,qkv_all_blocks,15,16,accumulated,0.015625,0.0,1.0,0.053544603115436365,0.0,0.0008088256421502608,True,True,True,False,True,True
206,107,qkv_all_blocks,15,16,accumulated,0.03125,0.015555935337126195,0.9998797558966794,0.10564273880376973,0.0017514874475403801,0.0008088256421502608,True,True,True,False,True,True
206,107,qkv_all_blocks,15,16,donor,0.0078125,0.0030111697872545052,0.9999954664712869,0.00439702510340627,0.0018436809365206294,0.004244050629440831,True,True,True,False,True,True
206,107,qkv_all_blocks,15,16,donor,0.015625,0.0,1.0,0.0022564974467231746,0.0,0.004244050629440831,True,True,True,False,True,True
206,107,qkv_all_blocks,15,16,donor,0.03125,0.0014253512573029674,0.9999989848846326,0.0013891325527948006,0.0008876982286951178,0.004244050629440831,True,True,True,False,True,True
206,107,qkv_all_blocks,15,16,isotropic,0.0078125,0.0030835223532603867,0.9999952506990646,0.004360601263129763,0.0018861758621257273,0.004384009664487548,True,True,True,False,True,True
206,107,qkv_all_blocks,15,16,isotropic,0.015625,0.0,0.9999999999999999,0.0024949433025528932,0.0,0.004384009664487548,True,True,True,False,True,True
206,107,qkv_all_blocks,15,16,isotropic,0.03125,0.001559051805112291,0.999998784906663,0.0013038661376828734,0.0009388108882916035,0.004384009664487548,True,True,True,False,True,True
206,107,attention_output_all_blocks,4,5,actual_local,0.0078125,0.009679331639883283,0.9999531665083439,0.014688811159464528,0.0059747635881661175,0.013482456732163734,True,True,True,False,True,True
206,107,attention_output_all_blocks,4,5,actual_local,0.015625,0.0,1.0,0.00788430635689505,0.0,0.013482456732163734,True,True,True,False,True,True
206,107,attention_output_all_blocks,4,5,actual_local,0.03125,0.0053089836439752505,0.9999859080336648,0.004303223650258425,0.0032363302769233136,0.013482456732163734,True,True,True,False,True,True
206,107,attention_output_all_blocks,4,5,accumulated,0.0078125,0.009679331639883283,0.9999531665083439,0.014688811159464528,0.0059747635881661175,0.013482456732163734,True,True,True,False,True,True
206,107,attention_output_all_blocks,4,5,accumulated,0.015625,0.0,1.0,0.00788430635689505,0.0,0.013482456732163734,True,True,True,False,True,True
206,107,attention_output_all_blocks,4,5,accumulated,0.03125,0.0053089836439752505,0.9999859080336648,0.004303223650258425,0.0032363302769233136,0.013482456732163734,True,True,True,False,True,True
206,107,attention_output_all_blocks,4,5,donor,0.0078125,0.00868341351251167,0.9999623061967939,0.012809541769778797,0.004858005442957211,0.012131604089701929,True,True,True,False,True,True
206,107,attention_output_all_blocks,4,5,donor,0.015625,0.0,1.0,0.006971919009650657,0.0,0.012131604089701929,True,True,True,False,True,True
206,107,attention_output_all_blocks,4,5,donor,0.03125,0.004686514695966032,0.999989022315203,0.003797045783161899,0.0029148032657743267,0.012131604089701929,True,True,True,False,True,True
206,107,attention_output_all_blocks,4,5,isotropic,0.0078125,0.007941941610553603,0.999968463543365,0.011827602131494105,0.004832962663039929,0.01102995380735548,True,True,True,False,True,True
206,107,attention_output_all_blocks,4,5,isotropic,0.015625,0.0,1.0,0.0065154905937545695,0.0,0.01102995380735548,True,True,True,False,True,True
206,107,attention_output_all_blocks,4,5,isotropic,0.03125,0.004196191440457413,0.9999911967331789,0.0035755611491727125,0.0026581294646719606,0.01102995380735548,True,True,True,False,True,True
206,107,attention_output_all_blocks,10,11,actual_local,0.0078125,0.0032728735533071878,0.9999949091239466,0.0050649129850511895,0.0021394755532238327,0.004517879813436938,True,True,True,False,True,True
206,107,attention_output_all_blocks,10,11,actual_local,0.015625,0.0,1.0,0.003921681338242488,0.0,0.004517879813436938,True,True,True,False,True,True
206,107,attention_output_all_blocks,10,11,actual_local,0.03125,0.0018772991639299042,0.9999985209221309,0.006519739736351545,0.001203454998688406,0.004517879813436938,True,True,True,False,True,True
206,107,attention_output_all_blocks,10,11,accumulated,0.0078125,0.0068841321755141495,0.9999763106068952,0.01070009476880884,0.0041713108262981385,0.009743421499400143,True,True,True,False,True,True
206,107,attention_output_all_blocks,10,11,accumulated,0.015625,0.0,1.0,0.005450713736273717,0.0,0.009743421499400143,True,True,True,False,True,True
206,107,attention_output_all_blocks,10,11,accumulated,0.03125,0.0040459268760209225,0.999992677938642,0.003534628013713662,0.0023836061864560792,0.009743421499400143,True,True,True,False,True,True
206,107,attention_output_all_blocks,10,11,donor,0.0078125,0.010768603584108846,0.9999432154976503,0.015251382029459477,0.007421776714236297,0.014883751622857648,True,True,True,False,True,True
206,107,attention_output_all_blocks,10,11,donor,0.015625,0.0,0.9999999999999998,0.007831515456819916,0.0,0.014883751622857648,True,True,True,False,True,True
206,107,attention_output_all_blocks,10,11,donor,0.03125,0.005181923380774112,0.9999866029992965,0.004231935121794792,0.0032470273124783804,0.014883751622857648,True,True,True,False,True,True
206,107,attention_output_all_blocks,10,11,isotropic,0.0078125,0.009048503398613815,0.9999590617117098,0.013471333539346483,0.005355379298865622,0.012533331730757087,True,True,True,False,True,True
206,107,attention_output_all_blocks,10,11,isotropic,0.015625,0.0,1.0,0.006827954073741451,0.0,0.012533331730757087,True,True,True,False,True,True
206,107,attention_output_all_blocks,10,11,isotropic,0.03125,0.004569951240436033,0.9999895584567308,0.003702991413682134,0.002677689649432811,0.012533331730757087,True,True,True,False,True,True
206,107,attention_output_all_blocks,15,16,actual_local,0.0078125,0.002562473693929189,0.9999967233459004,0.004772666738229556,0.00154678709876893,0.0036540705348030683,True,True,True,False,True,True
206,107,attention_output_all_blocks,15,16,actual_local,0.015625,0.0,0.9999999999999998,0.006308300568137926,0.0,0.0036540705348030683,True,True,True,False,True,True
206,107,attention_output_all_blocks,15,16,actual_local,0.03125,0.0014660147617668654,0.9999989644730485,0.011659900983923848,0.0008328853608755778,0.0036540705348030683,True,True,True,False,True,True
206,107,attention_output_all_blocks,15,16,accumulated,0.0078125,0.003462503760026461,0.9999941534913981,0.005332613299076141,0.002119207214063621,0.0049053333506090665,True,True,True,False,True,True
206,107,attention_output_all_blocks,15,16,accumulated,0.015625,0.0,1.0,0.0036670062276673047,0.0,0.0049053333506090665,True,True,True,False,True,True
206,107,attention_output_all_blocks,15,16,accumulated,0.03125,0.0019323180914231416,0.9999981708034122,0.004646849368534312,0.0011411115768034884,0.0049053333506090665,True,True,True,False,True,True
206,107,attention_output_all_blocks,15,16,donor,0.0078125,0.004147653163926713,0.9999913991139554,0.007278333515400728,0.002544642415018314,0.0058527712954540186,True,True,True,False,True,True
206,107,attention_output_all_blocks,15,16,donor,0.015625,0.0,1.0,0.00358670640578674,0.0,0.0058527712954540186,True,True,True,False,True,True
206,107,attention_output_all_blocks,15,16,donor,0.03125,0.0022735433507995962,0.9999974156396267,0.001831363464873746,0.0013452146100227027,0.0058527712954540186,True,True,True,False,True,True
206,107,attention_output_all_blocks,15,16,isotropic,0.0078125,0.004240900057043692,0.9999910103053908,0.006507890665744383,0.0025646915685615533,0.005971497715960835,True,True,True,False,True,True
206,107,attention_output_all_blocks,15,16,isotropic,0.015625,0.0,1.0,0.0033247314356043556,0.0,0.005971497715960835,True,True,True,False,True,True
206,107,attention_output_all_blocks,15,16,isotropic,0.03125,0.0022522697147230636,0.9999974637299869,0.001789668453555682,0.0013608567506653141,0.005971497715960835,True,True,True,False,True,True
206,107,mlp_down_all_blocks,4,5,actual_local,0.0078125,0.00011002378250825956,0.9999999939533579,0.0001842414779788333,6.62563233098357e-05,0.00015420127016561644,True,True,True,False,True,True
206,107,mlp_down_all_blocks,4,5,actual_local,0.015625,0.0,1.0,0.00018313455339055387,0.0,0.00015420127016561644,True,True,True,False,True,True
206,107,mlp_down_all_blocks,4,5,actual_local,0.03125,5.853220602230536e-05,0.9999999982871394,0.00032785920084073327,3.5076877046383605e-05,0.00015420127016561644,True,True,True,False,True,True
206,107,mlp_down_all_blocks,4,5,accumulated,0.0078125,0.00011002378250825956,0.9999999939533579,0.0001842414779788333,6.62563233098357e-05,0.00015420127016561644,True,True,True,False,True,True
206,107,mlp_down_all_blocks,4,5,accumulated,0.015625,0.0,1.0,0.00018313455339055387,0.0,0.00015420127016561644,True,True,True,False,True,True
206,107,mlp_down_all_blocks,4,5,accumulated,0.03125,5.853220602230536e-05,0.9999999982871394,0.00032785920084073327,3.5076877046383605e-05,0.00015420127016561644,True,True,True,False,True,True
206,107,mlp_down_all_blocks,4,5,donor,0.0078125,0.00010379086077022025,0.9999999946158914,0.00015788539055877992,6.203367382887332e-05,0.0001455016186349021,True,True,True,False,True,True
206,107,mlp_down_all_blocks,4,5,donor,0.015625,0.0,0.9999999999999999,9.342557847868971e-05,0.0,0.0001455016186349021,True,True,True,False,True,True
206,107,mlp_down_all_blocks,4,5,donor,0.03125,5.6587620370616056e-05,0.9999999983989207,9.561122191353426e-05,3.295538922158895e-05,0.0001455016186349021,True,True,True,False,True,True
206,107,mlp_down_all_blocks,4,5,isotropic,0.0078125,0.00010444173968597031,0.9999999945460405,0.0001640763575941744,6.201777800008762e-05,0.00014642012390034807,True,True,True,False,True,True
206,107,mlp_down_all_blocks,4,5,isotropic,0.015625,0.0,1.0,0.00011199241089559575,0.0,0.00014642012390034807,True,True,True,False,True,True
206,107,mlp_down_all_blocks,4,5,isotropic,0.03125,5.50607868626141e-05,0.999999998484218,0.00015425806796013996,3.2946944562546546e-05,0.00014642012390034807,True,True,True,False,True,True
206,107,mlp_down_all_blocks,10,11,actual_local,0.0078125,0.021512958254042956,0.9998819719653854,0.05780244135016633,0.006477334575226283,0.006083700610794948,True,True,True,False,True,True
206,107,mlp_down_all_blocks,10,11,actual_local,0.015625,0.0,1.0,0.11059031662937743,0.0,0.006083700610794948,True,True,True,False,True,True
206,107,mlp_down_all_blocks,10,11,actual_local,0.03125,0.07244231588943106,0.998707938685792,0.19133721734706485,0.02312895126233324,0.006083700610794948,False,True,False,False,True,True
206,107,mlp_down_all_blocks,10,11,accumulated,0.0078125,0.06399959961474616,0.9990949734928677,0.09783003896807915,0.02057213719846501,0.03184967368443052,True,True,True,False,True,True
206,107,mlp_down_all_blocks,10,11,accumulated,0.015625,0.0,1.0,0.17382180077163226,0.0,0.03184967368443052,False,True,False,False,True,True
206,107,mlp_down_all_blocks,10,11,accumulated,0.03125,0.16927482078105116,0.9930507296892714,0.2576218130617704,0.06022099464028808,0.03184967368443052,False,False,False,False,True,True
