class_id,seed,group,event_stage,probe_stage,family,alpha,v_requested_norm,v_realized_norm,relative_norm_error,cosine_realized_requested,plus_step_error,minus_step_error,input_radius,input_error_norm,input_bound_contains_error,unchanged_plus_fraction,unchanged_minus_fraction,asymmetric_fraction,R_pass,ulp_median,ulp_q95,ulp_max,Jv_norm,D_J64_norm,signal_norm,full_norm,direct_norm,prediction_cell_bound,fp64_arithmetic_bound,numerical_error_bound,resolution_ratio,full_denominator_bound,full_denominator_resolved,R_J,R_J_lower,R_J_upper,N_pass,operational_gap,operational_error_norm,operational_error_bound,operational_bound_contains_error,operational_bound_tightness,v1_identity_pass,fp64_identity_error,fp64_identity_is_qualification_gate,raw_reference
123,107,qkv_all_blocks,10,11,donor,0.03125,0.6733948766820574,0.6733950744850418,7.511682416416952e-05,0.9999999971787756,5.058895541493458e-05,5.058267138288205e-05,8.892186164729213e-05,5.0583284544778724e-05,True,0.0,0.0,0.001220703125,True,3729.5,47434.0,21375388.0,0.6982015530757836,0.1672274299272135,0.16722742992721196,0.6489472177442871,0.8144827818003286,2.0522955794890487e-05,1.8153648852391458e-11,2.0522973411647647e-05,8148.304174691538,0.00012674841732761294,True,0.25769034114744704,0.2576084016165378,0.2577723126924692,True,0.16722882234418612,7.727942796425716e-05,0.004698473406206695,True,0.01644777383695965,True,1.405296949727415e-13,False,ee6447bd3a8a18f5ff817f31829e1e998a1f994dab5743cbe77f98cf6347deda
123,107,qkv_all_blocks,10,11,isotropic,0.0078125,0.6733948771878474,0.6733970458499345,0.0003054370898963833,0.9999999533594283,0.0002056807257024105,0.0002056799273665263,0.0003558404720125768,0.00020567977163938854,True,0.0,0.0,0.00048828125,True,989.5,12004.75,1255320.0,0.6978808873393536,0.16715062673661213,0.16715062673659647,0.6489910020191015,0.8144851661996525,8.209016121910853e-05,7.261459578591246e-11,8.209023168575043e-05,2036.181690611688,0.0005071615012877788,True,0.2575546135717869,0.25722711146613736,0.25788262793834166,True,0.16714179961146322,0.0003055385170992723,0.018793893743242657,True,0.016257329176883776,False,5.736164755655298e-13,False,583865df45cc6f6fd726099266ca54b057ec0dd2e8c3576f37ce44b2021b856b
123,107,qkv_all_blocks,10,11,isotropic,0.015625,0.6733948771878474,0.6733946868809783,0.0001534343413456378,0.9999999882289883,0.00010331982028506615,0.0001033597341441489,0.00017793182703936626,0.00010332189944684403,True,0.0,0.0,0.0009765625,True,1979.5,24008.5,2510640.0,0.6978679195578881,0.16714752080141826,0.1671475208014166,0.6489906881750857,0.8144823129866255,4.1046726933318214e-05,3.630729783803063e-11,4.104676216672474e-05,4072.12437664371,0.0002535977343394719,True,0.25754995232893585,0.25738612979115627,0.25771390294641067,True,0.16715035972287043,0.00016148782536178874,0.0093969468543122,True,0.017185137669229553,True,2.8413717888418754e-13,False,9c75dfb9d1f11c73578e5f0d86481ef68dffa04a558b9526ee56d31a9b86d31f
123,107,qkv_all_blocks,10,11,isotropic,0.03125,0.6733948771878474,0.6733949872859584,7.756143230223741e-05,0.9999999969921264,5.2229995354561574e-05,5.224664701020316e-05,8.892967045575209e-05,5.22294711796787e-05,True,0.0,0.0,0.001708984375,True,3959.0,48017.25,5021280.0,0.6978791823266394,0.16715021836613006,0.16715021836612962,0.6489885128760186,0.8144826763315546,2.052338873594949e-05,1.815364891344063e-11,2.05234063526589e-05,8144.370164189365,0.00012675745178729553,True,0.25755497216028794,0.2574730600242632,0.25763691629996693,True,0.16714903815633841,7.686362505650426e-05,0.004698473424190474,True,0.01635927632595847,True,1.4569897663517392e-13,False,6ee8d9b3b20fd3a7aa41dd5018de424c8b3103e39c84e763674313d36cd155fd
123,107,qkv_all_blocks,15,16,actual_local,0.0078125,0.5596345374532221,0.5596328067659797,0.0003445063677367844,0.9999999406622797,0.00019279920963342998,0.00019279729321447977,0.0003366722562729051,0.000192797661758065,True,0.00048828125,0.00048828125,0.000244140625,True,749.5,10237.0,6187712.0,1.1699756941851402,0.19892218206083226,0.19892218206081727,0.6052782486108798,0.5972676029205354,4.662307919735804e-05,4.0059990997125615e-11,4.6623114241633396e-05,4266.600060859603,0.0003957989680184543,True,0.32864584596810786,0.3283541035670165,0.32893797016682397,True,0.1989197444818253,0.00033080795419742525,0.009797360958720264,True,0.03376500626967158,False,6.034979735213744e-13,False,ea2e937d2c0ea679fbe4421f536af97a2ab1975c04eaeac63db9c6f6cbe97878
123,107,qkv_all_blocks,15,16,actual_local,0.015625,0.5596345374532221,0.5596337840152835,0.00017475772072770567,0.9999999847307551,9.780007023976307e-05,9.780320333205955e-05,0.00016833612811375633,9.780045620582894e-05,True,0.00048828125,0.00048828125,0.00048828125,True,1499.5,20474.75,9733504.0,1.1696617830047007,0.19886881009992513,0.19886881009993237,0.605246593929112,0.5972686458889543,2.33113972709965e-05,2.002999550318819e-11,2.3311414794357005e-05,8530.9627002164,0.00019790080234380417,True,0.3285748521258501,0.32842894834370523,0.32872085135312473,True,0.19886796439515123,0.0001678616861932254,0.004898680475438748,True,0.03426671468671182,True,3.0688691492128806e-13,False,d4972d7f237b00d98ecc14f7d5269bf88c94b7c1b32338fbad7fa5cfcd8ebd01
123,107,qkv_all_blocks,15,16,actual_local,0.03125,0.5596345374532221,0.5596345882056318,8.59522689227215e-05,0.999999996306108,4.8104376873589335e-05,4.8105258500868674e-05,8.417197372997163e-05,4.8101858261622205e-05,True,0.00048828125,0.00048828125,0.001220703125,True,2998.5,40948.5,15248768.0,1.1697124884904087,0.19887743117292192,0.19887743117292528,0.6052487606424769,0.5972695041603724,1.1654106421389945e-05,1.0014997862966065e-11,1.1654115182443777e-05,17064.996188858866,9.895218957116863e-05,True,0.3285879197205049,0.3285149556894709,0.3286609076132357,True,0.1988782977084765,8.191300052671207e-05,0.0024493402605600227,True,0.033442883312579566,True,1.5550744124441984e-13,False,e6df98c0f9699537f14cf22188dd12930217cc5079c6e50d4092538fd81bfc6c
123,107,qkv_all_blocks,15,16,accumulated,0.0078125,1.2596317084741304,1.2596350270685686,0.0001529224992850847,0.9999999883108559,0.00019263134071656303,0.00019262661923227808,0.00033667225623564787,0.00019262602903860526,True,0.0,0.0,0.00048828125,True,1655.0,22260.25,6400096.0,1.9979025716476573,0.33968837222200504,0.3396883722220132,1.4117493958460547,1.344344334492501,4.662119904763006e-05,4.0059990740472583e-11,4.662123409182055e-05,7286.129997181042,0.0003957975925326006,True,0.24061520636843592,0.24051475200003364,0.2407157170793412,True,0.33969209477588796,0.0003354188756180435,0.009797360882136924,True,0.03423563545868737,True,6.089525971363697e-13,False,953fe1eaaf56ccd4839384ca53c3f6b57739f0b3ad5048753c66540a654ad51e
123,107,qkv_all_blocks,15,16,accumulated,0.015625,1.2596317084741304,1.2596311598886565,7.810992917532931e-05,0.9999999969495131,9.839177800754233e-05,9.839005610029082e-05,0.000168336131545371,9.838974353591339e-05,True,0.0,0.0,0.00048828125,True,3311.0,44519.5,20751104.0,1.9980572384217925,0.3397146690522474,0.3397146690522433,1.4117676719828467,1.344340207248259,2.331067195738063e-05,2.0029994826953617e-11,2.3310689480294204e-05,14573.34281508158,0.00019789965927591484,True,0.24063071834979013,0.24058048240347696,0.24068096838209022,True,0.3397215286367719,0.00016610846855144595,0.004898680274155307,True,0.03390882018322547,True,3.0511522314027143e-13,False,7f44c071033f35b12f42ef9653e1784470581ddfff33af26a08fc212b29ac800
123,107,qkv_all_blocks,15,16,accumulated,0.03125,1.2596317084741304,1.2596323730917787,3.845700538623203e-05,0.9999999992606691,4.844850459499978e-05,4.844248603083898e-05,8.41559403732178e-05,4.8441663397458284e-05,True,0.0,0.0,0.002685546875,True,6621.0,89039.25,1913962881.0,1.9978775073114106,0.3396841107211251,0.33968411072112664,1.411755991854412,1.3443415020381895,1.1656584000291062e-05,1.0014996462979474e-11,1.1656592761613597e-05,29140.94347018304,9.893906438257509e-05,True,0.2406110635839658,0.2405859459706076,0.24063618471816947,True,0.3396838828141833,8.495655469047892e-05,0.002449339844810697,True,0.03468549081519759,True,1.484600502485997e-13,False,f10b05dfea9a7f6b4ef85b79be2dff28b494dd74b2a030ef0e1db03bdbd3d4ff
